Successfully loaded: saved_agents\deep_q_learning\random\random-10000
Iteration: 1, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.00974472239613533
Iteration: 3910, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.005843870807439089
Iteration: 3911, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.004280490335077047
Iteration: 3912, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0073531391099095345
Iteration: 3913, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.009665966965258121
Iteration: 3914, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.006940723396837711
Iteration: 3915, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.009364285506308079
Iteration: 3916, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0032976954244077206
Iteration: 3917, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.0012902813032269478
Iteration: 3918, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.0026191119104623795
Iteration: 3919, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: -0.0002795560285449028
Iteration: 3920, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: -0.0014271223917603493
Iteration: 3921, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.0007374174892902374
Iteration: 3922, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.0022542974911630154
Iteration: 3923, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.0026517934165894985
Iteration: 3924, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: -0.001539980061352253
Collision detected, score: 0
Iteration: 3925, learning state: observe, epsilon: 0.0075, did jump: No, reward: -1, Q_max: -0.0026321643963456154
Iteration: 3926, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: -0.0015771854668855667
Iteration: 3927, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: -0.00023019127547740936
Iteration: 3928, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0034256307408213615
Iteration: 3929, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.00036044325679540634
Iteration: 3930, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: -0.00019875355064868927
Iteration: 3931, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: -0.0007875030860304832
Iteration: 3932, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: -0.0006735948845744133
Iteration: 3933, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: -5.103927105665207e-05
Iteration: 3934, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0016052694991230965
Iteration: 3935, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0025912243872880936
Iteration: 3936, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.005807065404951572
Iteration: 3937, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.004960022401064634
Iteration: 3938, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.004619362764060497
Iteration: 3939, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0029010260477662086
Iteration: 3940, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.002361895516514778
Iteration: 3941, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.00293709896504879
Iteration: 3942, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0044938973151147366
Iteration: 3943, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.005802833940833807
Iteration: 3944, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0020632771775126457
Iteration: 3945, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.004071156959980726
Iteration: 3946, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.00413003982976079
Iteration: 3947, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.005140780005604029
Iteration: 3948, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.006330991163849831
Iteration: 3949, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0049499874003231525
Iteration: 3950, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0030748359858989716
Iteration: 3951, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.005882914178073406
Iteration: 3952, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0031559783965349197
Iteration: 3953, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.003037654794752598
Iteration: 3954, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0027483366429805756
Iteration: 3955, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.002164030447602272
Iteration: 3956, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0051775528118014336
Iteration: 3957, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.005813403055071831
Iteration: 3958, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.006120000965893269
Iteration: 3959, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.00383269926533103
Iteration: 3960, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.006671604700386524
Iteration: 3961, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.008318641223013401
Iteration: 3962, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.009209562093019485
Iteration: 3963, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.008512764237821102
Iteration: 3964, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.009674121625721455
Iteration: 3965, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.012052501551806927
Iteration: 3966, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.010304148308932781
Iteration: 3967, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.011727286502718925
Iteration: 3968, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.012834247201681137
Iteration: 3969, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.012232847511768341
Iteration: 3970, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.010458013042807579
Iteration: 3971, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.009274488314986229
Iteration: 3972, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.005532710812985897
Iteration: 3973, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.002587126102298498
Iteration: 3974, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0040367101319134235
Iteration: 3975, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0038099223747849464
Iteration: 3976, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0034434893168509007
Iteration: 3977, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.001706419512629509
Iteration: 3978, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: -0.0007434524595737457
Iteration: 3979, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: -0.0035901283845305443
Collision detected, score: 0
Iteration: 3980, learning state: observe, epsilon: 0.0075, did jump: No, reward: -1, Q_max: 0.0027216756716370583
Iteration: 3981, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.002343997359275818
Iteration: 3982, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.008639023639261723
Iteration: 3983, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.003008066676557064
Iteration: 3984, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.006346131209284067
Iteration: 3985, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.0014296472072601318
Iteration: 3986, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.00022489670664072037
Iteration: 3987, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: -0.0010067196562886238
Iteration: 3988, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: -0.0006234664469957352
Iteration: 3989, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0034183328971266747
Iteration: 3990, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: -0.0009657908231019974
Iteration: 3991, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.001625504344701767
Iteration: 3992, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0026838290505111217
Iteration: 3993, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.005176476668566465
Iteration: 3994, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.005650958977639675
Iteration: 3995, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.00563843734562397
Iteration: 3996, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0016668401658535004
Iteration: 3997, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: -0.0011343983933329582
Iteration: 3998, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0008991323411464691
Iteration: 3999, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.0006038779392838478
Iteration: 4000, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.000574043020606041
Iteration: 4001, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.0011950712651014328
Iteration: 4002, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.0015909168869256973
Iteration: 4003, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0014288239181041718
Iteration: 4004, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 3.7348829209804535e-05
Iteration: 4005, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.0030273771844804287
Iteration: 4006, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.002716127783060074
Collision detected, score: 0
Iteration: 4007, learning state: observe, epsilon: 0.0075, did jump: No, reward: -1, Q_max: 0.00310795521363616
Iteration: 4008, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.002749205566942692
Iteration: 4009, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.006391205359250307
Iteration: 4010, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.003953661769628525
Iteration: 4011, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.006350154057145119
Iteration: 4012, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.0014296472072601318
Iteration: 4013, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.00022489670664072037
Iteration: 4014, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: -0.0010067196562886238
Iteration: 4015, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: -0.0006234664469957352
Iteration: 4016, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0034183328971266747
Iteration: 4017, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: -0.0009657908231019974
Iteration: 4018, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.001625504344701767
Iteration: 4019, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0026838290505111217
Iteration: 4020, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.005176476668566465
Iteration: 4021, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.005650958977639675
Iteration: 4022, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.00563843734562397
Iteration: 4023, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0016668401658535004
Iteration: 4024, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: -0.0011343983933329582
Iteration: 4025, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0008991323411464691
Iteration: 4026, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.0006038779392838478
Iteration: 4027, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.000574043020606041
Iteration: 4028, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.0011950712651014328
Iteration: 4029, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.0015909168869256973
Iteration: 4030, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0017030145972967148
Iteration: 4031, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: -0.0002404404804110527
Iteration: 4032, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.0021265875548124313
Iteration: 4033, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0026417854242026806
Collision detected, score: 0
Iteration: 4034, learning state: observe, epsilon: 0.0075, did jump: No, reward: -1, Q_max: 0.004013169091194868
Iteration: 4035, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.0022076554596424103
Iteration: 4036, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.006902886554598808
Iteration: 4037, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.004047383088618517
Iteration: 4038, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: -0.00044811051338911057
Iteration: 4039, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: -0.003378656692802906
Iteration: 4040, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: -0.0014798445627093315
Iteration: 4041, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.00035334378480911255
Iteration: 4042, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0017679156735539436
Iteration: 4043, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.002086191438138485
Iteration: 4044, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.005170070566236973
Iteration: 4045, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0043724654242396355
Iteration: 4046, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.003417236264795065
Iteration: 4047, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0037532420828938484
Iteration: 4048, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0047527640126645565
Iteration: 4049, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.003918151371181011
Iteration: 4050, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.0032853325828909874
Iteration: 4051, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.004802387673407793
Iteration: 4052, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0015577496960759163
Iteration: 4053, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.001332668587565422
Iteration: 4054, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: -0.00010597985237836838
Iteration: 4055, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.002928490284830332
Iteration: 4056, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0030294503085315228
Iteration: 4057, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.005811928305774927
Iteration: 4058, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.005306202452629805
Iteration: 4059, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.003243167418986559
Iteration: 4060, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.002700460609048605
Iteration: 4061, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.003069089725613594
Iteration: 4062, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.007004765793681145
Iteration: 4063, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0008815964683890343
Iteration: 4064, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.0052032130770385265
Iteration: 4065, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.009080291725695133
Iteration: 4066, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.010573633015155792
Iteration: 4067, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.009188799187541008
Iteration: 4068, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.007896583527326584
Iteration: 4069, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.004616984166204929
Iteration: 4070, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.007701746188104153
Iteration: 4071, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0074674636125564575
Iteration: 4072, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0073607261292636395
Iteration: 4073, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.005127751734107733
Iteration: 4074, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.006916834507137537
Iteration: 4075, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.005121445283293724
Iteration: 4076, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0036862753331661224
Iteration: 4077, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.005083295051008463
Iteration: 4078, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.006397668272256851
Iteration: 4079, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.008646287024021149
Iteration: 4080, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.011156878434121609
Iteration: 4081, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.011767322197556496
Iteration: 4082, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.007934793829917908
Iteration: 4083, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.011533799581229687
Iteration: 4084, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.009595289826393127
Iteration: 4085, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.006091269664466381
Iteration: 4086, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.005376907996833324
Iteration: 4087, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.004156854934990406
Iteration: 4088, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.002552152145653963
Iteration: 4089, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.009252435527741909
Iteration: 4090, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.005119914188981056
Iteration: 4091, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0008385032415390015
Iteration: 4092, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.0012974003329873085
Iteration: 4093, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.004552231635898352
Iteration: 4094, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.0012579970061779022
Iteration: 4095, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: -0.0006609419360756874
Iteration: 4096, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: -0.002535030245780945
Iteration: 4097, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.005923283286392689
Iteration: 4098, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.0030206204392015934
Iteration: 4099, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.001433027908205986
Iteration: 4100, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.005236509256064892
Iteration: 4101, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0025353049859404564
Iteration: 4102, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.004689088091254234
Collision detected, score: 0
Iteration: 4103, learning state: observe, epsilon: 0.0075, did jump: No, reward: -1, Q_max: 0.0034462008625268936
Iteration: 4104, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0056195687502622604
Iteration: 4105, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.001492009498178959
Iteration: 4106, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.007318748626857996
Iteration: 4107, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.004039549268782139
Iteration: 4108, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0009373389184474945
Iteration: 4109, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.005003664642572403
Iteration: 4110, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.004594935104250908
Iteration: 4111, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0028003468178212643
Iteration: 4112, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0008488083258271217
Iteration: 4113, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0010890141129493713
Iteration: 4114, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0030139251612126827
Iteration: 4115, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.005339952185750008
Iteration: 4116, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.004774799104779959
Iteration: 4117, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0021045105531811714
Iteration: 4118, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0023565771989524364
Iteration: 4119, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: -0.0011561401188373566
Iteration: 4120, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0008004233241081238
Iteration: 4121, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: -0.002270813100039959
Iteration: 4122, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: -0.0022749993950128555
Iteration: 4123, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.0005448758602142334
Iteration: 4124, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: -0.00043363217264413834
Iteration: 4125, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: -1.911912113428116e-05
Iteration: 4126, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0018085958436131477
Iteration: 4127, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.00239385524764657
Iteration: 4128, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0013159485533833504
Iteration: 4129, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0007709367200732231
Iteration: 4130, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.00038112886250019073
Iteration: 4131, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: -0.0010655978694558144
Iteration: 4132, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.001663409173488617
Iteration: 4133, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.0010825945064425468
Iteration: 4134, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0023880023509263992
Iteration: 4135, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.007982934825122356
Iteration: 4136, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0072815194725990295
Iteration: 4137, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.002746433950960636
Iteration: 4138, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.006395738571882248
Iteration: 4139, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.007825393229722977
Iteration: 4140, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.007216374855488539
Iteration: 4141, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.00735319871455431
Perfoming an random action
Iteration: 4142, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.011042574420571327
Iteration: 4143, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.012796534225344658
Iteration: 4144, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.009864830411970615
Iteration: 4145, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.007025764323771
Iteration: 4146, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.011101099662482738
Iteration: 4147, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.011118464171886444
Iteration: 4148, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.006595155224204063
Iteration: 4149, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.006446302868425846
Iteration: 4150, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.008051630109548569
Iteration: 4151, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0062572890892624855
Iteration: 4152, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0105711929500103
